top,seq,sredni_czas,mediana_czas,max_czas,skladalnosc,obecnosc,n_600ns,n_1us,stddevi,etykieta
+ld-l,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,122,15665.714285714286,17500.0,27620.0,0.0,7,0,0,8121.204461455327,NIESTABILNY
+ld-l,123,70125.0,50380.0,174960.0,0.0,4,0,0,77125.1785519273,NIESTABILNY
+ld-l,124,10950.0,10950.0,20520.0,0.25,2,0,0,13534.02379191052,NIESTABILNY
+ld-l,131,65560.0,65560.0,65560.0,0.25,1,0,0,,NIESTABILNY
+ld-l,132,386396.0,43380.0,1000000.0,0.5,5,2,1,506462.2251264155,NIESTABILNY
+ld-l,133,273367.5,40610.0,1000000.0,1.0,8,2,2,450123.28761129436,ŚREDNIO STABILNY
+ld-l,134,459828.8888888889,279820.0,1000000.0,0.25,9,3,2,397046.59375331644,BARDZO STABILNY
+ld-l,141,2490.0,1970.0,5340.0,0.25,4,0,0,2000.9664331683994,NIESTABILNY
+ld-l,142,131756.0,83120.0,353660.0,0.75,5,0,0,128117.01557560574,NIESTABILNY
+ld-l,143,885800.0,1000000.0,1000000.0,0.75,8,7,7,323006.3776460149,ŚREDNIO STABILNY
+ld-l,144,417460.0,128900.0,1000000.0,0.75,9,4,3,476299.8352928542,BARDZO STABILNY
+ld-l,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,214,209020.0,209020.0,209020.0,0.0,1,0,0,,NIESTABILNY
+ld-l,221,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,222,86240.0,55680.0,214120.0,0.0,4,0,0,88774.06227797247,NIESTABILNY
+ld-l,223,259755.0,71170.0,896100.0,0.25,4,1,0,427296.089497669,NIESTABILNY
+ld-l,224,397610.0,294490.0,1000000.0,0.75,8,2,2,408249.1070062843,ŚREDNIO STABILNY
+ld-l,231,75006.66666666667,40020.0,151040.0,0.0,3,0,0,65916.47543166528,NIESTABILNY
+ld-l,232,39708.0,33420.0,96260.0,0.5,5,0,0,32879.40571239085,NIESTABILNY
+ld-l,233,441545.0,246690.0,1000000.0,0.25,8,3,3,479171.91531700955,ŚREDNIO STABILNY
+ld-l,234,516470.0,413490.0,1000000.0,0.75,12,5,4,419281.2551801649,BARDZO STABILNY
+ld-l,241,92763.33333333333,8410.0,444380.0,0.5,6,0,0,175067.30473354147,SŁABO STABILNY
+ld-l,242,833983.3333333334,1000000.0,1000000.0,0.25,6,5,5,406656.122131054,ŚREDNIO STABILNY
+ld-l,243,798705.7142857143,1000000.0,1000000.0,0.75,7,5,5,368728.69894893107,ŚREDNIO STABILNY
+ld-l,244,783211.1111111111,881500.0,1000000.0,0.5,9,8,4,322543.0306348459,BARDZO STABILNY
+ld-l,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,312,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,313,4920.0,4920.0,4920.0,0.0,1,0,0,,NIESTABILNY
+ld-l,314,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,321,7160.0,7160.0,7160.0,0.0,1,0,0,,NIESTABILNY
+ld-l,322,31540.0,31540.0,31540.0,0.0,1,0,0,,NIESTABILNY
+ld-l,323,231480.0,231480.0,447600.0,0.25,2,0,0,305639.8351000733,NIESTABILNY
+ld-l,324,13733.333333333334,14680.0,14880.0,0.5,3,0,0,1815.6357931406108,NIESTABILNY
+ld-l,331,10160.0,10160.0,10160.0,0.0,1,0,0,,NIESTABILNY
+ld-l,332,65186.666666666664,40800.0,181780.0,0.5,6,0,0,75452.72073733767,NIESTABILNY
+ld-l,333,465023.3333333333,146720.0,1000000.0,0.75,12,5,5,474075.5290674747,BARDZO STABILNY
+ld-l,334,625740.0,1000000.0,1000000.0,1.0,11,6,6,442790.7497678785,BARDZO STABILNY
+ld-l,341,8040.0,8040.0,8040.0,0.5,1,0,0,,NIESTABILNY
+ld-l,342,473342.5,437790.0,1000000.0,0.25,8,4,2,461654.2949545688,ŚREDNIO STABILNY
+ld-l,343,632517.7777777778,1000000.0,1000000.0,0.75,9,5,5,466530.17935010855,BARDZO STABILNY
+ld-l,344,725626.6666666666,1000000.0,1000000.0,0.75,9,6,6,417574.66829298926,BARDZO STABILNY
+ld-l,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,412,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,413,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,414,3660.0,3660.0,3660.0,0.0,1,0,0,,NIESTABILNY
+ld-l,421,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-l,422,25416.0,3720.0,93660.0,0.25,5,0,0,39404.206374446876,NIESTABILNY
+ld-l,423,178532.0,100760.0,558120.0,0.25,5,0,0,231408.25551392933,NIESTABILNY
+ld-l,424,370100.0,190200.0,1000000.0,0.25,7,2,2,435090.2701739031,ŚREDNIO STABILNY
+ld-l,431,81720.0,32400.0,208780.0,0.25,3,0,0,110950.92068117326,NIESTABILNY
+ld-l,432,299950.0,257270.0,1000000.0,0.75,8,1,1,319948.3760144529,ŚREDNIO STABILNY
+ld-l,433,571942.2222222222,544660.0,1000000.0,0.75,9,4,4,429081.3243948569,BARDZO STABILNY
+ld-l,434,581254.5454545454,950800.0,1000000.0,0.75,11,6,5,475310.6382222817,BARDZO STABILNY
+ld-l,441,20573.333333333332,21340.0,22400.0,0.25,3,0,0,2307.58170675132,NIESTABILNY
+ld-l,442,224240.0,264230.0,391260.0,0.5,6,0,0,169620.93267046966,SŁABO STABILNY
+ld-l,443,578125.0,520000.0,1000000.0,1.0,12,6,5,400134.06081871205,BARDZO STABILNY
+ld-l,444,1000000.0,1000000.0,1000000.0,1.0,12,12,12,0.0,BARDZO STABILNY
+ld-p,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,121,4000.0,4000.0,4000.0,0.0,1,0,0,,NIESTABILNY
+ld-p,122,23480.0,16060.0,58620.0,0.5,5,0,0,25400.26771512458,NIESTABILNY
+ld-p,123,7320.0,7320.0,7320.0,0.25,1,0,0,,NIESTABILNY
+ld-p,124,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
+ld-p,131,200760.0,81680.0,1000000.0,0.5,7,1,1,355017.6151498214,ŚREDNIO STABILNY
+ld-p,132,428708.0,309300.0,1000000.0,0.5,10,3,3,421789.67335760023,BARDZO STABILNY
+ld-p,133,459117.14285714284,94180.0,1000000.0,0.5,7,3,3,506557.7512885142,ŚREDNIO STABILNY
+ld-p,134,379278.1818181818,20740.0,1000000.0,0.75,11,4,4,493198.48827461305,BARDZO STABILNY
+ld-p,141,41960.0,12100.0,120220.0,1.0,5,0,0,51304.38187913387,NIESTABILNY
+ld-p,142,365683.3333333333,86560.0,1000000.0,1.0,6,2,2,493632.7523034373,ŚREDNIO STABILNY
+ld-p,143,534480.0,330160.0,1000000.0,0.75,9,4,4,453215.19138263667,BARDZO STABILNY
+ld-p,144,402970.0,202920.0,1000000.0,0.5,12,4,3,403559.89137583127,BARDZO STABILNY
+ld-p,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,213,2500.0,2500.0,3180.0,0.0,2,0,0,961.6652224137047,NIESTABILNY
+ld-p,214,11280.0,11280.0,20280.0,0.0,2,0,0,12727.922061357855,NIESTABILNY
+ld-p,221,346443.3333333333,65570.0,1000000.0,0.25,6,2,1,482982.5433560375,ŚREDNIO STABILNY
+ld-p,222,43080.0,43080.0,43080.0,0.0,1,0,0,,NIESTABILNY
+ld-p,223,58593.333333333336,62100.0,98640.0,0.25,3,0,0,41910.17219403105,NIESTABILNY
+ld-p,224,50093.333333333336,53440.0,90500.0,0.0,3,0,0,42179.69337647363,NIESTABILNY
+ld-p,231,357025.0,211520.0,1000000.0,0.5,4,1,1,454924.9222674001,NIESTABILNY
+ld-p,232,651273.3333333334,748600.0,1000000.0,0.75,9,6,4,413030.2860566038,BARDZO STABILNY
+ld-p,233,754092.5,872840.0,1000000.0,0.5,8,6,4,324493.88106711657,ŚREDNIO STABILNY
+ld-p,234,590946.6666666666,685890.0,1000000.0,0.5,6,3,3,460469.3302562796,ŚREDNIO STABILNY
+ld-p,241,661415.0,1000000.0,1000000.0,0.75,8,5,5,475476.7581220829,ŚREDNIO STABILNY
+ld-p,242,1000000.0,1000000.0,1000000.0,0.25,3,3,3,0.0,NIESTABILNY
+ld-p,243,615531.4285714285,1000000.0,1000000.0,0.75,7,4,4,481944.17420238524,ŚREDNIO STABILNY
+ld-p,244,584091.6666666666,518960.0,1000000.0,0.75,12,5,5,399063.754437885,BARDZO STABILNY
+ld-p,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,312,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,313,560.0,560.0,560.0,0.0,1,0,0,,NIESTABILNY
+ld-p,314,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,321,15750.0,15750.0,26420.0,0.75,2,0,0,15089.658710520924,NIESTABILNY
+ld-p,322,8070.0,8070.0,14080.0,0.5,2,0,0,8499.423509862301,NIESTABILNY
+ld-p,323,184405.7142857143,15480.0,1000000.0,0.0,7,1,1,368016.0843793444,NIEOPTYMALNY
+ld-p,324,61690.0,53320.0,133200.0,0.25,4,0,0,52781.95272376092,NIESTABILNY
+ld-p,331,338790.0,108710.0,1000000.0,1.0,12,3,3,419578.1746208707,BARDZO STABILNY
+ld-p,332,443728.3333333333,147470.0,1000000.0,0.5,12,5,4,471770.00224171893,BARDZO STABILNY
+ld-p,333,644685.0,822080.0,1000000.0,0.75,12,7,5,416192.56138780934,BARDZO STABILNY
+ld-p,334,548033.3333333334,463520.0,1000000.0,1.0,9,4,4,443799.1249428056,BARDZO STABILNY
+ld-p,341,385802.22222222225,65440.0,1000000.0,0.75,9,3,3,469016.8420690716,BARDZO STABILNY
+ld-p,342,519302.22222222225,537720.0,1000000.0,1.0,9,4,4,483355.01243335055,BARDZO STABILNY
+ld-p,343,746858.3333333334,1000000.0,1000000.0,0.75,12,9,7,357972.01886164065,BARDZO STABILNY
+ld-p,344,904115.0,1000000.0,1000000.0,1.0,12,11,8,221375.776965938,BARDZO STABILNY
+ld-p,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,412,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,413,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+ld-p,414,2900.0,2900.0,3260.0,0.0,2,0,0,509.11688245431424,NIESTABILNY
+ld-p,421,192542.5,17050.0,791080.0,0.25,8,2,0,331015.9682704144,ŚREDNIO STABILNY
+ld-p,422,150712.0,163460.0,206380.0,0.75,5,0,0,56952.51109477088,NIESTABILNY
+ld-p,423,36146.666666666664,38930.0,80860.0,0.5,6,0,0,28291.44511449825,NIESTABILNY
+ld-p,424,116586.66666666667,46260.0,340660.0,0.25,6,0,0,131937.34917250182,SŁABO STABILNY
+ld-p,431,518178.3333333333,374250.0,1000000.0,1.0,12,5,5,440418.68810636696,BARDZO STABILNY
+ld-p,432,575715.0,849370.0,1000000.0,0.75,12,7,6,479312.574356613,BARDZO STABILNY
+ld-p,433,418626.6666666667,142720.0,1000000.0,0.75,9,3,3,460936.74826379376,BARDZO STABILNY
+ld-p,434,510780.0,289660.0,1000000.0,0.75,11,5,5,473623.77617683006,BARDZO STABILNY
+ld-p,441,606673.3333333334,978560.0,1000000.0,1.0,12,7,6,479252.3973731157,BARDZO STABILNY
+ld-p,442,700655.5555555555,1000000.0,1000000.0,0.75,9,6,5,404294.3781179473,BARDZO STABILNY
+ld-p,443,758446.6666666666,1000000.0,1000000.0,1.0,12,8,8,360539.26936121,BARDZO STABILNY
+ld-p,444,923370.0,1000000.0,1000000.0,0.5,12,11,11,265454.1067680061,BARDZO STABILNY
+p+l+l,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,112,25686.666666666668,22700.0,52180.0,0.0,3,0,0,25133.446507260665,NIESTABILNY
+p+l+l,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,123,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,124,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,132,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,133,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,134,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,141,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,142,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,143,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,144,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,213,31795.0,12460.0,98520.0,0.25,4,0,0,44685.08289500349,NIESTABILNY
+p+l+l,214,17910.0,17910.0,25120.0,0.5,2,0,0,10196.479784710014,NIESTABILNY
+p+l+l,221,2080.0,2080.0,2080.0,0.25,1,0,0,,NIESTABILNY
+p+l+l,222,22680.0,22680.0,44560.0,0.25,2,0,0,30942.99274472332,NIESTABILNY
+p+l+l,223,34020.0,19200.0,122260.0,0.75,5,0,0,50238.03937257106,NIESTABILNY
+p+l+l,224,31515.0,21610.0,82540.0,0.5,4,0,0,36063.948295585535,NIESTABILNY
+p+l+l,231,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
+p+l+l,232,23980.0,15290.0,74320.0,0.75,6,0,0,26970.205783419602,NIESTABILNY
+p+l+l,233,581762.8571428572,627400.0,1000000.0,0.5,7,4,2,379137.3463409747,ŚREDNIO STABILNY
+p+l+l,234,228126.66666666666,52600.0,950860.0,0.75,9,1,0,316469.993206307,BARDZO STABILNY
+p+l+l,241,69300.0,69300.0,69300.0,0.25,1,0,0,,NIESTABILNY
+p+l+l,242,51655.0,21650.0,155540.0,0.25,4,0,0,70024.23651850836,NIESTABILNY
+p+l+l,243,226732.0,8140.0,1000000.0,0.5,5,1,1,435281.4479391466,NIESTABILNY
+p+l+l,244,49197.142857142855,28260.0,201300.0,0.0,7,0,0,69655.01410864972,NIESTABILNY
+p+l+l,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,312,669946.6666666666,933220.0,1000000.0,0.25,3,2,1,514919.69483923743,NIESTABILNY
+p+l+l,313,27595.0,21360.0,71180.0,0.5,8,0,0,23107.74205449643,NIESTABILNY
+p+l+l,314,385783.3333333333,315380.0,1000000.0,0.5,6,1,1,366232.8632805454,ŚREDNIO STABILNY
+p+l+l,321,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,322,124163.33333333333,71030.0,369540.0,0.25,6,0,0,138923.6650346753,SŁABO STABILNY
+p+l+l,323,244106.0,100480.0,1000000.0,0.5,10,2,1,336161.99177711265,BARDZO STABILNY
+p+l+l,324,394146.6666666667,311880.0,833340.0,0.25,3,1,0,404385.480616371,NIESTABILNY
+p+l+l,331,74820.0,74820.0,74820.0,0.25,1,0,0,,NIESTABILNY
+p+l+l,332,311623.3333333333,71040.0,1000000.0,0.5,6,2,1,427552.8373273492,ŚREDNIO STABILNY
+p+l+l,333,321543.3333333333,200810.0,1000000.0,0.5,6,1,1,380693.9321642344,ŚREDNIO STABILNY
+p+l+l,334,495128.0,179840.0,1000000.0,0.25,5,2,2,461067.42968897725,NIESTABILNY
+p+l+l,341,2960.0,2960.0,5320.0,0.5,2,0,0,3337.5440072005044,NIESTABILNY
+p+l+l,342,323873.3333333333,13840.0,1000000.0,0.75,6,2,1,484328.7131140035,ŚREDNIO STABILNY
+p+l+l,343,41666.666666666664,26170.0,127040.0,0.5,6,0,0,46721.85555675916,NIESTABILNY
+p+l+l,344,465075.55555555556,70340.0,1000000.0,1.0,9,4,4,507925.8187745311,BARDZO STABILNY
+p+l+l,411,6940.0,6940.0,6940.0,0.25,1,0,0,,NIESTABILNY
+p+l+l,412,312120.0,63360.0,859340.0,0.75,3,1,0,474557.49788618874,NIESTABILNY
+p+l+l,413,16866.666666666668,12340.0,27480.0,0.25,3,0,0,9224.45300998023,NIESTABILNY
+p+l+l,414,593056.6666666666,733100.0,1000000.0,0.5,6,3,3,471676.904402438,ŚREDNIO STABILNY
+p+l+l,421,7390.0,7390.0,10880.0,0.25,2,0,0,4935.605332682102,NIESTABILNY
+p+l+l,422,455260.0,265220.0,1000000.0,0.75,5,2,1,500047.49214449624,NIESTABILNY
+p+l+l,423,848896.6666666666,1000000.0,1000000.0,0.5,6,5,5,370126.0651003475,ŚREDNIO STABILNY
+p+l+l,424,735832.5,1000000.0,1000000.0,1.0,8,5,5,390430.70135977486,ŚREDNIO STABILNY
+p+l+l,431,30225.0,32090.0,50380.0,0.25,4,0,0,23162.799917108467,NIESTABILNY
+p+l+l,432,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+l,433,720653.3333333334,1000000.0,1000000.0,0.5,6,4,4,436397.53228755394,ŚREDNIO STABILNY
+p+l+l,434,670561.6666666666,776070.0,1000000.0,0.75,12,6,6,365541.7918112867,BARDZO STABILNY
+p+l+l,441,980.0,980.0,980.0,0.25,1,0,0,,NIESTABILNY
+p+l+l,442,762120.0,1000000.0,1000000.0,1.0,9,6,6,374780.2397405712,BARDZO STABILNY
+p+l+l,443,534800.0,408340.0,1000000.0,1.0,11,5,5,465173.58626646036,BARDZO STABILNY
+p+l+l,444,889288.8888888889,1000000.0,1000000.0,0.75,9,7,7,220735.11526513202,BARDZO STABILNY
+p+l+p,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,112,15960.0,15960.0,15960.0,0.0,1,0,0,,NIESTABILNY
+p+l+p,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,123,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,124,37580.0,37580.0,37580.0,0.0,1,0,0,,NIESTABILNY
+p+l+p,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,132,14720.0,14720.0,29140.0,0.0,2,0,0,20392.95956942003,NIESTABILNY
+p+l+p,133,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,134,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,141,20353.333333333332,24280.0,26300.0,0.0,3,0,0,8610.001935733426,NIESTABILNY
+p+l+p,142,62340.0,62340.0,62340.0,0.0,1,0,0,,NIESTABILNY
+p+l+p,143,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,144,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,211,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
+p+l+p,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,213,159020.0,159020.0,159020.0,0.25,1,0,0,,NIESTABILNY
+p+l+p,214,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,221,49314.28571428572,10060.0,189860.0,0.0,7,0,0,69355.29272212344,NIESTABILNY
+p+l+p,222,533190.0,585910.0,1000000.0,0.5,6,3,3,514617.2041819045,ŚREDNIO STABILNY
+p+l+p,223,131270.0,131270.0,191760.0,0.25,2,0,0,85545.77838794852,NIESTABILNY
+p+l+p,224,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+l+p,231,127150.0,36290.0,426400.0,0.5,4,0,0,200021.6444954562,NIESTABILNY
+p+l+p,232,220797.5,49180.0,770000.0,0.5,8,2,0,334198.26868620544,ŚREDNIO STABILNY
+p+l+p,233,87451.42857142857,20420.0,219720.0,0.75,7,0,0,98132.55311542843,NIESTABILNY
+p+l+p,234,321553.3333333333,117850.0,1000000.0,0.75,6,1,1,383018.4725919452,ŚREDNIO STABILNY
+p+l+p,241,40975.0,25710.0,101040.0,0.5,4,0,0,40669.20661466937,NIESTABILNY
+p+l+p,242,359854.28571428574,18240.0,1000000.0,0.5,7,2,2,469285.3015262373,ŚREDNIO STABILNY
+p+l+p,243,212308.0,137200.0,561960.0,0.25,5,0,0,204106.6283098126,NIESTABILNY
+p+l+p,244,294097.14285714284,265860.0,1000000.0,0.5,7,1,1,331546.13644329534,ŚREDNIO STABILNY
+p+l+p,311,302500.0,105740.0,766120.0,0.75,6,2,0,359940.86692122085,ŚREDNIO STABILNY
+p+l+p,312,0.0,0.0,0.0,0.5,0,0,0,,NIESTABILNY
+p+l+p,313,226774.2857142857,101560.0,1000000.0,0.25,7,1,1,353381.4122095814,ŚREDNIO STABILNY
+p+l+p,314,234928.0,88700.0,847940.0,0.5,5,1,0,344376.9526550812,NIESTABILNY
+p+l+p,321,128970.0,128970.0,239040.0,0.25,2,0,0,155662.48681040658,NIESTABILNY
+p+l+p,322,182296.0,92480.0,526700.0,0.75,5,0,0,212622.55684663376,NIESTABILNY
+p+l+p,323,161374.2857142857,23860.0,818720.0,0.75,7,1,0,293485.87693772383,ŚREDNIO STABILNY
+p+l+p,324,0.0,0.0,0.0,0.75,0,0,0,,NIESTABILNY
+p+l+p,331,393056.36363636365,127900.0,1000000.0,0.75,11,4,3,452164.7875558805,BARDZO STABILNY
+p+l+p,332,301214.54545454547,41560.0,1000000.0,0.75,11,3,2,440911.4820996078,BARDZO STABILNY
+p+l+p,333,369226.6666666667,262060.0,1000000.0,1.0,9,3,2,411873.22054243827,BARDZO STABILNY
+p+l+p,334,378706.6666666667,169200.0,1000000.0,1.0,12,4,3,420421.4770340773,BARDZO STABILNY
+p+l+p,341,461142.85714285716,189180.0,1000000.0,0.75,7,3,3,507934.92042827315,ŚREDNIO STABILNY
+p+l+p,342,345898.0,241300.0,1000000.0,1.0,10,2,2,379181.35402469354,BARDZO STABILNY
+p+l+p,343,560630.0,660460.0,1000000.0,0.5,6,3,3,493665.3868765766,ŚREDNIO STABILNY
+p+l+p,344,482783.63636363635,362240.0,1000000.0,0.75,11,5,3,448452.3769425852,BARDZO STABILNY
+p+l+p,411,300393.3333333333,61340.0,1000000.0,0.75,9,2,2,432386.55610460415,BARDZO STABILNY
+p+l+p,412,515142.22222222225,389040.0,1000000.0,0.75,9,4,4,473690.7144376428,BARDZO STABILNY
+p+l+p,413,465334.28571428574,124260.0,1000000.0,0.5,7,3,3,501823.29900929413,ŚREDNIO STABILNY
+p+l+p,414,468060.0,123380.0,1000000.0,0.5,7,3,3,499541.5951983712,ŚREDNIO STABILNY
+p+l+p,421,449963.63636363635,70960.0,1000000.0,0.5,11,5,4,469742.0284214034,BARDZO STABILNY
+p+l+p,422,663966.6666666666,930470.0,1000000.0,0.5,6,4,3,469820.48668259097,ŚREDNIO STABILNY
+p+l+p,423,574652.0,663640.0,1000000.0,0.5,5,3,1,379077.62993877655,NIESTABILNY
+p+l+p,424,778722.5,1000000.0,1000000.0,0.75,8,6,5,319375.4048026509,ŚREDNIO STABILNY
+p+l+p,431,334074.54545454547,159000.0,1000000.0,0.5,11,3,1,375999.59554136853,BARDZO STABILNY
+p+l+p,432,642310.0,1000000.0,1000000.0,0.5,12,7,7,450771.59106258117,BARDZO STABILNY
+p+l+p,433,660420.0,1000000.0,1000000.0,1.0,11,7,6,452327.19414158596,BARDZO STABILNY
+p+l+p,434,209536.0,82340.0,1000000.0,1.0,10,1,1,303808.6733894651,BARDZO STABILNY
+p+l+p,441,675827.5,1000000.0,1000000.0,0.5,8,5,5,451012.36814684875,ŚREDNIO STABILNY
+p+l+p,442,538430.0,546830.0,1000000.0,1.0,12,6,5,446524.5879822603,BARDZO STABILNY
+p+l+p,443,713743.3333333334,1000000.0,1000000.0,0.25,12,8,7,397109.020692242,BARDZO STABILNY
+p+l+p,444,506735.0,585370.0,1000000.0,1.0,12,6,4,434756.3325170047,BARDZO STABILNY
+p+p+l,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,123,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,124,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,132,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,133,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,134,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,141,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,142,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,143,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,144,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,214,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,221,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,222,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
+p+p+l,223,13760.0,13760.0,13760.0,0.25,1,0,0,,NIESTABILNY
+p+p+l,224,97793.33333333333,46000.0,224680.0,0.25,3,0,0,110502.90554249393,NIESTABILNY
+p+p+l,231,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
+p+p+l,232,9850.0,9850.0,13060.0,0.75,2,0,0,4539.625535217635,NIESTABILNY
+p+p+l,233,240.0,240.0,240.0,0.0,1,0,0,,NIESTABILNY
+p+p+l,234,130040.0,95300.0,367780.0,0.75,5,0,0,140664.67929085824,NIESTABILNY
